BusID,RouteID,Latitude,Longitude,Speed,stop_id,stop_lat,stop_lon,distance_to_stop,hour_of_day,day_of_week,is_weekend,ETA_seconds
2215,OSW2D,43.444149,-76.518471,15.0,16112,43.444,-76.5185,16.719738151950665,11,4,0,4.01
2412,ROME2,43.235455,-75.502426,18.0,12247,43.2374,-75.5032,225.04466161436187,11,4,0,45.01
694,OSW46,43.057541,-76.152924,16.0,7169,43.0535,-76.155,479.73121918670455,11,4,0,107.94
691,OSW46,43.376686,-76.440384,60.0,15780,43.3758,-76.4397,112.96966693566361,11,4,0,6.78
2413,ROME5,43.229129,-75.440437,21.0,14388,43.2291,-75.4406,13.628000232233108,11,4,0,2.34
2412,ROME2,43.235455,-75.502426,18.0,12247,43.2374,-75.5032,225.04466161436187,11,4,0,45.01
2414,ROME6,43.22271,-75.418793,20.0,14081,43.2227,-75.4196,65.574816757375,11,4,0,11.8
2413,ROME5,43.229129,-75.440437,21.0,14388,43.2291,-75.4406,13.628000232233108,11,4,0,2.34
2414,ROME6,43.22271,-75.418793,20.0,14081,43.2227,-75.4196,65.574816757375,11,4,0,11.8
1707,AUB1,42.927395,-76.574926,21.0,12140,42.9274,-76.5748,10.301236769606177,11,4,0,1.77
1808,AUB2,42.933319,-76.557693,25.0,12237,42.9334,-76.5579,19.14385093012648,11,4,0,2.76
1707,AUB1,42.927395,-76.574926,21.0,12140,42.9274,-76.5748,10.301236769606177,11,4,0,1.77
2216,AUB3,42.938656,-76.566627,26.0,12279,42.939,-76.5666,38.27898197160022,11,4,0,5.3
1808,AUB2,42.933319,-76.557693,25.0,12237,42.9334,-76.5579,19.14385093012648,11,4,0,2.76
2216,AUB3,42.938656,-76.566627,26.0,12279,42.939,-76.5666,38.27898197160022,11,4,0,5.3
2214,OSW10,43.446591,-76.54862,7.0,17539,43.4471,-76.549,64.3751299882943,11,4,0,33.11
2214,OSW10,43.446591,-76.54862,7.0,17539,43.4471,-76.549,64.3751299882943,11,4,0,33.11
1702,OSW11,43.45391,-76.540445,9.0,16168,43.4567,-76.5399,313.0962903958866,11,4,0,125.24
1702,OSW11,43.45391,-76.540445,9.0,16168,43.4567,-76.5399,313.0962903958866,11,4,0,125.24
2213,OSW1A,43.463802,-76.478856,13.0,9614,43.4642,-76.4779,89.10930972713784,11,4,0,24.68
2213,OSW1A,43.463802,-76.478856,13.0,9614,43.4642,-76.4779,89.10930972713784,11,4,0,24.68
694,OSW46,43.066158,-76.163177,50.0,9054,43.073,-76.1687,883.2433759666363,11,4,0,63.59
691,OSW46,43.36694,-76.431831,61.0,15786,43.3674,-76.432,52.909883389673496,11,4,0,3.12
694,OSW46,43.066158,-76.163177,50.0,9054,43.073,-76.1687,883.2433759666363,11,4,0,63.59
691,OSW46,43.36694,-76.431831,61.0,15786,43.3674,-76.432,52.909883389673496,11,4,0,3.12
2414,ROME6,43.21928,-75.426552,24.0,14078,43.2194,-75.4264,18.172957211320472,11,4,0,2.73
2414,ROME6,43.21928,-75.426552,24.0,14078,43.2194,-75.4264,18.172957211320472,11,4,0,2.73
1707,AUB1,42.918939,-76.568277,15.0,17915,42.919,-76.5683,7.031948546542248,11,4,0,1.69
1808,AUB2,42.94321,-76.543232,9.0,9895,42.9433,-76.543,21.412508419964126,11,4,0,8.56
2216,AUB3,42.945184,-76.567128,11.0,12294,42.9456,-76.5671,46.27059898566892,11,4,0,15.14
1707,AUB1,42.918939,-76.568277,15.0,17915,42.919,-76.5683,7.031948546542248,11,4,0,1.69
1808,AUB2,42.94321,-76.543232,9.0,9895,42.9433,-76.543,21.412508419964126,11,4,0,8.56
2216,AUB3,42.945184,-76.567128,11.0,12294,42.9456,-76.5671,46.27059898566892,11,4,0,15.14
694,OSW46,43.070772,-76.171117,17.0,7755,43.071,-76.172,76.24800753846239,11,4,0,16.15
691,OSW46,43.324711,-76.416458,33.0,3437,43.3249,-76.4165,21.272270717129658,11,4,0,2.32
2412,ROME2,43.232262,-75.498093,37.0,18349,43.2324,-75.4982,17.623913068661558,11,4,0,1.71
2413,ROME5,43.220692,-75.451653,15.0,14351,43.2209,-75.4521,43.046341327264386,11,4,0,10.33
694,OSW46,43.070772,-76.171117,17.0,7755,43.071,-76.172,76.24800753846239,11,4,0,16.15
691,OSW46,43.324711,-76.416458,33.0,3437,43.3249,-76.4165,21.272270717129658,11,4,0,2.32
2414,ROME6,43.21312,-75.450494,10.0,14064,43.2131,-75.4504,7.9549202249918345,11,4,0,2.86
2412,ROME2,43.232262,-75.498093,37.0,18349,43.2324,-75.4982,17.623913068661558,11,4,0,1.71
2413,ROME5,43.220692,-75.451653,15.0,14351,43.2209,-75.4521,43.046341327264386,11,4,0,10.33
2414,ROME6,43.21312,-75.450494,10.0,14064,43.2131,-75.4504,7.9549202249918345,11,4,0,2.86
1707,AUB1,42.91814,-76.569872,15.0,17916,42.9182,-76.5703,35.575809229058024,11,4,0,8.54
1808,AUB2,42.940008,-76.547734,17.0,12184,42.9399,-76.5482,39.88252735057894,11,4,0,8.45
1707,AUB1,42.91814,-76.569872,15.0,17916,42.9182,-76.5703,35.575809229058024,11,4,0,8.54
2216,AUB3,42.945534,-76.560165,22.0,12325,42.9456,-76.5601,9.049877597622826,11,4,0,1.48
1808,AUB2,42.940008,-76.547734,17.0,12184,42.9399,-76.5482,39.88252735057894,11,4,0,8.45
2216,AUB3,42.945534,-76.560165,22.0,12325,42.9456,-76.5601,9.049877597622826,11,4,0,1.48
2214,OSW10,43.455337,-76.542867,18.0,16169,43.4554,-76.5427,15.221147792746969,11,4,0,3.04
1702,OSW11,43.441152,-76.536258,38.0,16306,43.4453,-76.5356,463.91668384552486,11,4,0,43.95
2214,OSW10,43.455337,-76.542867,18.0,16169,43.4554,-76.5427,15.221147792746969,11,4,0,3.04
1702,OSW11,43.441152,-76.536258,38.0,16306,43.4453,-76.5356,463.91668384552486,11,4,0,43.95
694,OSW46,43.071989,-76.17127,26.0,7755,43.071,-76.172,124.9274770708009,11,4,0,17.3
2412,ROME2,43.224411,-75.48542,38.0,18061,43.2247,-75.4855,32.75830872661862,11,4,0,3.1
694,OSW46,43.071989,-76.17127,26.0,7755,43.071,-76.172,124.9274770708009,11,4,0,17.3
2413,ROME5,43.220069,-75.45264,15.0,14352,43.2203,-75.4526,25.868379840074038,11,4,0,6.21
2412,ROME2,43.224411,-75.48542,38.0,18061,43.2247,-75.4855,32.75830872661862,11,4,0,3.1
2414,ROME6,43.212579,-75.454205,30.0,14061,43.2132,-75.4535,89.67519403570886,11,4,0,10.76
2413,ROME5,43.220069,-75.45264,15.0,14352,43.2203,-75.4526,25.868379840074038,11,4,0,6.21
2414,ROME6,43.212579,-75.454205,30.0,14061,43.2132,-75.4535,89.67519403570886,11,4,0,10.76
1707,AUB1,42.915779,-76.574348,24.0,12125,42.9158,-76.5738,44.80619952590089,11,4,0,6.72
1707,AUB1,42.915779,-76.574348,24.0,12125,42.9158,-76.5738,44.80619952590089,11,4,0,6.72
1808,AUB2,42.944074,-76.55031,13.0,12187,42.9443,-76.5508,47.21911303959231,11,4,0,13.08
1808,AUB2,42.944074,-76.55031,13.0,12187,42.9443,-76.5508,47.21911303959231,11,4,0,13.08
2216,AUB3,42.948012,-76.554992,10.0,12308,42.9479,-76.555,12.459390215765623,11,4,0,4.49
2216,AUB3,42.948012,-76.554992,10.0,12308,42.9479,-76.555,12.459390215765623,11,4,0,4.49
2214,OSW10,43.455953,-76.539358,17.0,16185,43.4566,-76.5401,93.66742905602484,11,4,0,19.84
2214,OSW10,43.455953,-76.539358,17.0,16185,43.4566,-76.5401,93.66742905602484,11,4,0,19.84
1702,OSW11,43.430855,-76.535693,40.0,18368,43.4247,-76.5391,737.3781785572265,11,4,0,66.36
1702,OSW11,43.430855,-76.535693,40.0,18368,43.4247,-76.5391,737.3781785572265,11,4,0,66.36
2213,OSW1A,43.467649,-76.483557,7.0,15518,43.4678,-76.4832,33.40634166735279,11,4,0,17.18
2213,OSW1A,43.467649,-76.483557,7.0,15518,43.4678,-76.4832,33.40634166735279,11,4,0,17.18
2215,OSW2D,43.45369,-76.534302,22.0,3515,43.4539,-76.5243,809.8812737967048,11,4,0,132.53
2215,OSW2D,43.45369,-76.534302,22.0,3515,43.4539,-76.5243,809.8812737967048,11,4,0,132.53
694,OSW46,43.074234,-76.171697,12.0,9054,43.073,-76.1687,279.9497453310769,11,4,0,83.98
694,OSW46,43.074234,-76.171697,12.0,9054,43.073,-76.1687,279.9497453310769,11,4,0,83.98
2412,ROME2,43.221359,-75.479752,30.0,17565,43.2214,-75.4797,6.212681508098263,11,4,0,0.75
2412,ROME2,43.221359,-75.479752,30.0,17565,43.2214,-75.4797,6.212681508098263,11,4,0,0.75
2413,ROME5,43.216325,-75.452325,24.0,14354,43.2161,-75.4526,33.52818019735356,11,4,0,5.03
2413,ROME5,43.216325,-75.452325,24.0,14354,43.2161,-75.4526,33.52818019735356,11,4,0,5.03
2414,ROME6,43.215089,-75.459654,17.0,14061,43.2132,-75.4535,542.30898048191,11,4,0,114.84
2414,ROME6,43.215089,-75.459654,17.0,14061,43.2132,-75.4535,542.30898048191,11,4,0,114.84
1808,AUB1,42.919552,-76.590561,4.0,7957,42.9196,-76.5906,6.2107675476972615,15,5,1,5.59
1706,AUB3,42.947893,-76.551335,21.0,12315,42.9479,-76.5524,86.91795082435878,15,5,1,14.9
2212,OSW10,43.44693,-76.549958,11.0,17539,43.4471,-76.549,79.81450335214008,15,5,1,26.12
2213,OSW2D,43.45425,-76.51239,20.0,18178,43.4535,-76.5118,96.0398621048354,15,5,1,17.29
2410,ROME2,43.235619,-75.50238,5.0,12247,43.2374,-75.5032,208.7743872451657,15,5,1,150.32
2411,ROME6,43.219955,-75.406906,34.0,14089,43.2196,-75.4068,40.36885262703272,15,5,1,4.27
1808,AUB1,42.921287,-76.592953,41.0,7957,42.9196,-76.5906,268.38465048675414,15,5,1,23.57
1808,AUB1,42.921287,-76.592953,41.0,7957,42.9196,-76.5906,268.38465048675414,15,5,1,23.57
2212,OSW10,43.450336,-76.550822,13.0,15527,43.4498,-76.5506,62.20250005692754,15,5,1,17.23
2212,OSW10,43.450336,-76.550822,13.0,15527,43.4498,-76.5506,62.20250005692754,15,5,1,17.23
2213,OSW2D,43.45599,-76.513206,6.0,18178,43.4535,-76.5118,299.1341076830797,15,5,1,179.48
2410,ROME2,43.2299,-75.494278,30.0,18062,43.2296,-75.4941,36.330807648559585,15,5,1,4.36
2414,ROME5,43.232319,-75.437881,3.0,12270,43.2316,-75.4376,83.07646000788213,15,5,1,99.69
2411,ROME6,43.225201,-75.412918,40.0,14092,43.2252,-75.4128,9.587263578810056,15,5,1,0.86
2213,OSW2D,43.45599,-76.513206,6.0,18178,43.4535,-76.5118,299.1341076830797,15,5,1,179.48
2410,ROME2,43.2299,-75.494278,30.0,18062,43.2296,-75.4941,36.330807648559585,15,5,1,4.36
2414,ROME5,43.232319,-75.437881,3.0,12270,43.2316,-75.4376,83.07646000788213,15,5,1,99.69
2411,ROME6,43.225201,-75.412918,40.0,14092,43.2252,-75.4128,9.587263578810056,15,5,1,0.86
1706,AUB3,42.947846,-76.549495,21.0,12210,42.9481,-76.5483,101.52376174544561,15,5,1,17.4
2212,OSW10,43.452395,-76.548581,17.0,17969,43.4527,-76.5482,45.81757258141738,15,5,1,9.7
2410,ROME2,43.227859,-75.490807,18.0,12800,43.228,-75.4908,15.675020943773044,15,5,1,3.14
2411,ROME6,43.22271,-75.418777,6.0,14081,43.2227,-75.4196,66.87456748869891,15,5,1,40.12
1808,AUB1,42.925243,-76.596834,30.0,12359,42.9253,-76.5974,46.639932901966695,15,5,1,5.6
1706,AUB3,42.94814,-76.548204,17.0,12210,42.9481,-76.5483,9.006987802283602,15,5,1,1.91
2212,OSW10,43.45284,-76.548072,18.0,17969,43.4527,-76.5482,18.688743610331514,15,5,1,3.74
2410,ROME2,43.224411,-75.48542,32.0,18061,43.2247,-75.4855,32.75830872661862,15,5,1,3.69
2414,ROME5,43.22826,-75.441063,34.0,14391,43.228,-75.4413,34.71394897739153,15,5,1,3.68
2411,ROME6,43.22271,-75.418777,6.0,14081,43.2227,-75.4196,66.87456748869891,15,5,1,40.12
1808,AUB1,42.928492,-76.598385,13.0,17949,42.9286,-76.6007,189.3663927228136,15,5,1,52.44
1706,AUB3,42.953026,-76.545148,37.0,12210,42.9481,-76.5483,604.6761344741651,15,5,1,58.83
2212,OSW10,43.454301,-76.544049,15.0,16170,43.4543,-76.5444,28.40933302101428,15,5,1,6.82
2410,ROME2,43.221539,-75.480141,27.0,18352,43.2214,-75.4799,24.937365972939556,15,5,1,3.32
2414,ROME5,43.224194,-75.443939,35.0,14301,43.2238,-75.4441,45.68484422478763,15,5,1,4.7
2411,ROME6,43.21928,-75.426552,26.0,14078,43.2194,-75.4264,18.172957211320472,15,5,1,2.52
1808,AUB1,42.928559,-76.600919,39.0,17954,42.9286,-76.6008,10.729365241550152,15,5,1,0.99
1706,AUB3,42.955704,-76.543457,35.0,12210,42.9481,-76.5483,932.6203330828498,15,5,1,95.93
2212,OSW10,43.454854,-76.543133,16.0,16184,43.4552,-76.5429,42.81770606452697,15,5,1,9.63
2410,ROME2,43.220539,-75.47802,24.0,18353,43.2203,-75.4776,43.23774545239078,15,5,1,6.49
2414,ROME5,43.221661,-75.445732,19.0,14299,43.2214,-75.4458,29.517975758571392,15,5,1,5.59
2411,ROME6,43.21928,-75.426552,26.0,14078,43.2194,-75.4264,18.172957211320472,15,5,1,2.52
1808,AUB1,42.926513,-76.606155,22.0,17951,42.9263,-76.6081,160.53974684616537,15,5,1,26.27
1706,AUB3,42.960651,-76.540318,34.0,12210,42.9481,-76.5483,1538.946545952723,15,5,1,162.95
2212,OSW10,43.456588,-76.540026,10.0,16185,43.4566,-76.5401,6.135756734113232,15,5,1,2.21
2410,ROME2,43.220436,-75.474197,23.0,12814,43.2207,-75.4745,38.29216360061242,15,5,1,5.99
2414,ROME5,43.220009,-75.449883,24.0,14349,43.2202,-75.4502,33.37126986088193,15,5,1,5.01
2411,ROME6,43.218109,-75.43338,39.0,14075,43.2181,-75.4336,17.903374440106855,15,5,1,1.65
1808,AUB1,42.92646,-76.607797,18.0,17951,42.9263,-76.6081,30.460231451803885,15,5,1,6.09
1706,AUB3,42.960651,-76.540318,34.0,12210,42.9481,-76.5483,1538.946545952723,15,5,1,162.95
2212,OSW10,43.456093,-76.539459,16.0,16168,43.4567,-76.5399,76.30147682679915,15,5,1,17.17
2410,ROME2,43.220131,-75.473572,8.0,18354,43.2202,-75.4737,12.919784059958184,15,5,1,5.81
2414,ROME5,43.220009,-75.449883,24.0,14349,43.2202,-75.4502,33.37126986088193,15,5,1,5.01
2411,ROME6,43.217632,-75.436455,16.0,14074,43.2177,-75.4364,8.777407161382254,15,5,1,1.97
1808,AUB1,42.925247,-76.608177,5.0,17952,42.9253,-76.6077,39.38473216279839,15,5,1,28.36
1706,AUB3,42.962538,-76.53742,9.0,12210,42.9481,-76.5483,1833.259677848621,15,5,1,733.3
2212,OSW10,43.454629,-76.539202,12.0,15521,43.454,-76.5403,113.05490597553334,15,5,1,33.92
2410,ROME2,43.218086,-75.469284,21.0,18356,43.2178,-75.4688,50.55797590888029,15,5,1,8.67
2414,ROME5,43.220558,-75.452393,15.0,14352,43.2203,-75.4526,33.23299668229318,15,5,1,7.98
2411,ROME6,43.21632,-75.442352,5.0,14070,43.2162,-75.4428,38.766433870778066,15,5,1,27.91
1808,AUB1,42.925503,-76.607224,15.0,17952,42.9253,-76.6077,44.9299897501658,15,5,1,10.78
1706,AUB3,42.963125,-76.537646,16.0,12210,42.9481,-76.5483,1881.985886328567,15,5,1,423.45
2212,OSW10,43.453922,-76.539802,11.0,15521,43.454,-76.5403,41.228226693620634,15,5,1,13.49
2410,ROME2,43.217209,-75.467468,24.0,12751,43.2172,-75.4674,5.614957171759432,15,5,1,0.84
2414,ROME5,43.219666,-75.45285,7.0,17607,43.2193,-75.4531,45.45280148828262,15,5,1,23.38
2411,ROME6,43.21632,-75.442352,5.0,14070,43.2162,-75.4428,38.766433870778066,15,5,1,27.91
1707,AUB1,42.921005,-76.584412,26.0,12119,42.9207,-76.5845,34.63620323573288,19,1,0,4.8
2215,OSW10,43.454739,-76.543182,24.0,16183,43.4543,-76.5435,55.148100026500686,19,1,0,8.27
2210,OSW1D,43.452261,-76.497562,20.0,9705,43.4519,-76.4974,42.1966683665259,19,1,0,7.6
691,OSW46,43.228458,-76.297737,16.0,15558,43.2288,-76.298,43.59044286920769,19,1,0,9.81
1707,AUB2,42.933282,-76.558545,16.0,12238,42.9334,-76.5589,31.80539507131508,19,1,0,7.16
2215,OSW10,43.451481,-76.549828,9.0,16182,43.4514,-76.55,16.577280710285805,19,1,0,6.63
1700,OSW11,43.446941,-76.534492,39.0,15534,43.4454,-76.5355,189.65722615481718,19,1,0,17.51
1800,AUB1,42.915744,-76.576116,13.0,12124,42.9157,-76.5761,5.059585142765107,10,2,0,1.4
2216,AUB2,42.944038,-76.550362,22.0,12187,42.9443,-76.5508,46.098012747510275,10,2,0,7.54
1801,AUB3,42.950932,-76.554169,7.0,12355,42.9509,-76.5545,27.244459312828134,10,2,0,14.01
2215,OSW1D,43.455016,-76.47513,3.0,16005,43.4549,-76.4752,14.078130741961239,10,2,0,16.89
2211,OSW2D,43.448901,-76.514291,20.0,16105,43.4485,-76.5141,47.158044106951635,10,2,0,8.49
694,OSW46,43.190174,-76.242363,32.0,18132,43.1896,-76.2391,272.8052477431587,10,2,0,30.69
2411,ROME2,43.221408,-75.476667,13.0,18055,43.2214,-75.4765,13.597424198508957,10,2,0,3.77
2414,ROME5,43.218353,-75.452849,11.0,14269,43.2183,-75.4528,7.107826790092453,10,2,0,2.33
2413,ROME6,43.21756,-75.418289,19.0,14084,43.2166,-75.4168,161.28404045825283,10,2,0,30.56
2215,OSW1D,43.462543,-76.474388,22.0,9739,43.4628,-76.4718,211.3751469021941,10,2,0,34.59
2216,AUB2,42.936279,-76.556858,16.0,12160,42.9365,-76.5569,24.789420156621723,10,2,0,5.58
1801,AUB3,42.941277,-76.559982,21.0,12339,42.941,-76.56,30.807420187454454,10,2,0,5.28
2211,OSW2D,43.452691,-76.509102,24.0,17724,43.4527,-76.5089,16.38038558815025,10,2,0,2.46
694,OSW46,43.170506,-76.244004,30.0,8703,43.1705,-76.2443,24.07850987931473,10,2,0,2.89
2414,ROME5,43.23077,-75.439278,26.0,17947,43.2306,-75.4382,89.58508506971972,10,2,0,12.4
2413,ROME6,43.22514,-75.407433,18.0,14091,43.2249,-75.4069,50.85302443708634,10,2,0,10.17
1801,AUB3,42.93443,-76.566306,9.0,12274,42.9351,-76.5663,74.43289308841946,10,2,0,29.77
694,OSW46,43.14724,-76.230331,37.0,17834,43.1473,-76.2304,8.714147156392501,10,2,0,0.85
2411,ROME2,43.235668,-75.502434,9.0,12247,43.2374,-75.5032,202.2301880191226,10,2,0,80.89
2414,ROME5,43.219691,-75.452836,18.0,17607,43.2193,-75.4531,48.446307130883085,10,2,0,9.69
2413,ROME6,43.219834,-75.42563,22.0,14078,43.2194,-75.4264,78.98642229208156,10,2,0,12.93
2210,OSW10,43.455332,-76.542876,20.0,16184,43.4552,-76.5429,14.793496207935455,10,2,0,2.66
2211,OSW1B,43.45858,-76.50444,17.0,18254,43.4583,-76.5056,98.90111230207485,10,2,0,20.94
2215,OSW1C,43.46769,-76.483269,3.0,15959,43.4632,-76.4986,1337.1628272561038,10,2,0,1604.59
694,OSW46,43.131756,-76.220291,5.0,7798,43.1304,-76.2197,158.1342793443395,10,2,0,113.86
2411,ROME2,43.218906,-75.470993,20.0,12812,43.219,-75.4711,13.588287850522637,10,2,0,2.45
2414,ROME5,43.213239,-75.461318,24.0,14230,43.2127,-75.4616,64.11596434868416,10,2,0,9.62
2413,ROME6,43.214931,-75.459152,20.0,14061,43.2132,-75.4535,497.90389574098003,10,2,0,89.62
2216,AUB1,42.9205,-76.57657,22.0,12063,42.9201,-76.5764,46.553741990840166,10,2,0,7.62
1800,AUB2,42.933234,-76.559552,13.0,12156,42.9333,-76.559,45.65193034265372,10,2,0,12.64
1707,AUB3,42.939084,-76.566666,26.0,12346,42.9391,-76.5667,3.2955615902676376,10,2,0,0.46
2211,OSW1B,43.449648,-76.490415,26.0,9612,43.449,-76.4898,87.52842166190618,10,2,0,12.12
2215,OSW1C,43.465211,-76.485459,32.0,15958,43.4619,-76.4979,1071.8904412568477,10,2,0,120.59
1700,OSW2C,43.445438,-76.528587,38.0,15525,43.4458,-76.5286,40.23248030976224,10,2,0,3.81
694,OSW46,43.10309,-76.205799,22.0,2022,43.1034,-76.206,38.12865177220491,10,2,0,6.24
2216,AUB1,42.92125,-76.587171,26.0,12090,42.9205,-76.5892,185.4313355841163,10,2,0,25.68
1707,AUB3,42.947893,-76.551347,21.0,12315,42.9479,-76.5524,85.93867247142835,10,2,0,14.73
2412,ROME5,43.21513,-75.453392,21.0,14356,43.2149,-75.4536,30.63612786297739,10,2,0,5.25
2414,ROME6,43.215645,-75.419336,35.0,14084,43.2166,-75.4168,231.7716611329056,10,2,0,23.84
2216,AUB1,42.927502,-76.574699,15.0,12140,42.9274,-76.5748,14.013707898618858,10,3,0,3.36
1800,AUB2,42.930752,-76.565115,15.0,17919,42.9316,-76.5633,175.57515395565258,10,3,0,42.14
1707,AUB3,42.933144,-76.566231,9.0,12274,42.9351,-76.5663,217.36786512558425,10,3,0,86.95
2211,OSW10,43.453902,-76.539745,5.0,15521,43.454,-76.5403,46.22134633722618,10,3,0,33.28
2210,OSW1B,43.449582,-76.490368,30.0,9612,43.449,-76.4898,79.34028967660632,10,3,0,9.52
2212,OSW1C,43.467426,-76.484345,30.0,15959,43.4632,-76.4986,1245.447261706822,10,3,0,149.45
2214,OSW2C,43.449826,-76.521555,21.0,16073,43.4498,-76.5221,44.20875585648784,10,3,0,7.58
694,OSW46,43.103229,-76.206051,20.0,2022,43.1034,-76.206,19.44555467816836,10,3,0,3.5
2216,AUB1,42.925247,-76.608177,6.0,17952,42.9253,-76.6077,39.38473216279839,10,3,0,23.63
1800,AUB2,42.954862,-76.547432,16.0,9897,42.9545,-76.5474,40.29993691136281,10,3,0,9.07
1707,AUB3,42.954928,-76.545506,24.0,12210,42.9481,-76.5483,792.0612556335666,10,3,0,118.81
2211,OSW10,43.454295,-76.54422,11.0,16170,43.4543,-76.5444,14.579364962409766,10,3,0,4.77
2210,OSW1B,43.461547,-76.480547,30.0,15515,43.4667,-76.4851,680.822918692099,10,3,0,81.7
694,OSW46,43.070926,-76.171835,7.0,7755,43.071,-76.172,15.753878734280168,10,3,0,8.1
2412,ROME2,43.224323,-75.485298,33.0,18061,43.2247,-75.4855,44.9840376964834,10,3,0,4.91
2413,ROME5,43.224503,-75.443719,31.0,14192,43.2247,-75.4437,21.940499506129807,10,3,0,2.55
2414,ROME6,43.22271,-75.418777,3.0,14081,43.2227,-75.4196,66.87456748869891,10,3,0,80.25
1703,OSW11,43.419714,-76.534067,15.0,18368,43.4247,-76.5391,687.733218206876,11,3,0,165.06
2212,OSW2A,43.456127,-76.512739,11.0,3581,43.4562,-76.5123,36.4444515932035,11,3,0,11.93
695,OSW46,43.452541,-76.504877,27.0,3622,43.4526,-76.5049,6.814216406399031,11,3,0,0.91
2411,ROME2,43.220663,-75.477226,24.0,12795,43.221,-75.477,41.70010758506111,11,3,0,6.26
2412,ROME5,43.216331,-75.452316,17.0,14354,43.2161,-75.4526,34.51266585576196,11,3,0,7.31
2413,ROME6,43.213409,-75.419701,27.0,12261,43.2126,-75.4181,158.12246507761432,11,3,0,21.08
1801,AUB2,42.947892,-76.551344,22.0,17920,42.9479,-76.5508,44.40464409505117,11,3,0,7.27
2216,AUB3,42.948593,-76.547908,21.0,12210,42.9481,-76.5483,63.42689406339705,11,3,0,10.87
1703,OSW11,43.419406,-76.534048,10.0,18368,43.4247,-76.5391,716.4611876056417,11,3,0,257.93
2212,OSW1A,43.460633,-76.489811,17.0,9736,43.4606,-76.4899,8.082145546594756,11,3,0,1.71
695,OSW46,43.330369,-76.416009,11.0,3462,43.3304,-76.416,3.5205736212559375,11,3,0,1.15
1707,AUB1,42.922377,-76.584524,9.0,12564,42.9224,-76.5845,3.219930038803282,11,3,0,1.29
2213,OSW10,43.446738,-76.548707,11.0,17539,43.4471,-76.549,46.69123159867567,11,3,0,15.28
1703,OSW11,43.453748,-76.53255,16.0,9684,43.4537,-76.5327,13.26038060989393,11,3,0,2.98
694,OSW46,43.126354,-76.217934,30.0,8945,43.1259,-76.2176,57.2940325977496,11,3,0,6.88
2411,ROME5,43.219669,-75.44899,23.0,14348,43.2199,-75.4494,42.05146912866544,11,3,0,6.58
2412,ROME6,43.218235,-75.41423,31.0,14086,43.2182,-75.4138,35.15399005268583,11,3,0,4.08
1800,AUB1,42.928242,-76.603989,30.0,17953,42.9283,-76.6034,48.5132470685547,11,3,0,5.82
1800,AUB1,42.919563,-76.583916,16.0,12086,42.9196,-76.5842,23.549306423501122,11,3,0,5.3
2216,AUB2,42.944195,-76.550721,20.0,12187,42.9443,-76.5508,13.32795688338219,11,3,0,2.4
1801,AUB3,42.949934,-76.555483,27.0,12310,42.9502,-76.5552,37.50460151054542,11,3,0,5.0
2213,OSW10,43.453913,-76.539765,8.0,15521,43.454,-76.5403,44.367578561676275,11,3,0,19.97
2210,OSW1A,43.462589,-76.47847,6.0,9614,43.4642,-76.4779,184.83333972202794,11,3,0,110.9
2212,OSW2C,43.4464,-76.528641,28.0,15525,43.4458,-76.5286,66.74342844949987,11,3,0,8.58
694,OSW46,43.1342,-76.223676,11.0,7800,43.134,-76.2235,26.433848680078203,11,3,0,8.65
695,OSW46,43.247356,-76.304001,36.0,18229,43.249,-76.305,199.85291782672425,11,3,0,19.99
2413,ROME2,43.220347,-75.477507,20.0,12796,43.2203,-75.4775,5.252443417836665,11,3,0,0.95
1800,AUB1,42.915659,-76.579104,16.0,12073,42.9157,-76.5791,4.5664300289390045,12,3,0,1.03
2216,AUB2,42.943197,-76.543264,9.0,9895,42.9433,-76.543,24.396435869183957,12,3,0,9.76
1801,AUB3,42.945501,-76.559534,3.0,12325,42.9456,-76.5601,47.48413930894362,12,3,0,56.98
2213,OSW10,43.45388,-76.539688,15.0,15521,43.454,-76.5403,51.296959348408684,12,3,0,12.31
1703,OSW11,43.453653,-76.535385,22.0,16016,43.4537,-76.5348,47.636078457835424,12,3,0,7.79
2210,OSW1A,43.461197,-76.483712,26.0,9737,43.4609,-76.4847,86.49866513398904,12,3,0,11.98
2212,OSW2C,43.449791,-76.522307,21.0,16092,43.4497,-76.5224,12.604925945513216,12,3,0,2.16
694,OSW46,43.146339,-76.230186,36.0,8978,43.146,-76.2299,44.26802776960758,12,3,0,4.43
695,OSW46,43.236919,-76.300323,23.0,18219,43.2359,-76.3004,113.38083673581451,12,3,0,17.75
2413,ROME2,43.21921,-75.471638,23.0,18355,43.219,-75.4712,42.553450966039556,12,3,0,6.66
2411,ROME5,43.22084,-75.452263,11.0,14272,43.2209,-75.4522,8.40438508236821,12,3,0,2.75
2412,ROME6,43.216399,-75.441987,26.0,14071,43.2165,-75.4414,48.9982956529282,12,3,0,6.78
